SC1.EMInert.X             SC1.EMInert.Y             SC1.EMInert.Z             SC1.UTCModJulian          
319483.7760280152         -160596.4893395085        -166167.0081300487        57727.00000045718         
319483.7760762979         -160596.489277625         -166167.0080970261        57727.00000045833         
319483.7761245805         -160596.4892157416        -166167.0080640036        57727.00000045949         
319483.7761728632         -160596.4891538582        -166167.0080309811        57727.00000046065         
319483.7762211459         -160596.4890919748        -166167.0079979585        57727.00000046181         
319483.7762694285         -160596.4890300914        -166167.007964936         57727.00000046296         
319483.7763177112         -160596.488968208         -166167.0079319135        57727.00000046412         
319483.7763659938         -160596.4889063246        -166167.0078988909        57727.00000046528         
319483.7764142765         -160596.4888444411        -166167.0078658684        57727.00000046643         
319483.7764625592         -160596.4887825577        -166167.0078328458        57727.00000046759         
319483.7765108375         -160596.4887206797        -166167.0077998261        57727.00000046875         
319483.7765591202         -160596.4886587962        -166167.0077668036        57727.00000046991         
319483.7766074029         -160596.4885969128        -166167.007733781         57727.00000047107         
319483.7766556856         -160596.4885350294        -166167.0077007585        57727.00000047222         
319483.7767039682         -160596.488473146         -166167.0076677359        57727.00000047338         
319483.7767522509         -160596.4884112626        -166167.0076347134        57727.00000047454         
319483.7768005336         -160596.4883493792        -166167.0076016909        57727.00000047569         
319483.7768488162         -160596.4882874957        -166167.0075686683        57727.00000047685         
319483.7768970989         -160596.4882256123        -166167.0075356458        57727.00000047801         
319483.7769453815         -160596.4881637289        -166167.0075026233        57727.00000047917         
319483.7769936642         -160596.4881018455        -166167.0074696007        57727.00000048032         
319483.7770419469         -160596.4880399621        -166167.0074365782        57727.00000048148         
319483.7770902296         -160596.4879780787        -166167.0074035556        57727.00000048264         
319483.7771385122         -160596.4879161952        -166167.0073705331        57727.00000048379         
319483.7771867906         -160596.4878543172        -166167.0073375134        57727.00000048496         
319483.7772350733         -160596.4877924338        -166167.0073044909        57727.00000048611         
319483.7772833559         -160596.4877305503        -166167.0072714683        57727.00000048727         
319483.7773316386         -160596.4876686669        -166167.0072384458        57727.00000048843         
319483.7773799213         -160596.4876067835        -166167.0072054232        57727.00000048958         
319483.777428204          -160596.4875449001        -166167.0071724007        57727.00000049074         
319483.7774764866         -160596.4874830167        -166167.0071393781        57727.0000004919          
319483.7775247692         -160596.4874211333        -166167.0071063556        57727.00000049306         
319483.7775730519         -160596.4873592498        -166167.0070733331        57727.00000049421         
